ICB plus Code,BNF Chemical Substance plus Code,Spend per Patient_202412,Spend per Patient_202512,% Spend Change,Items per Patient_202412,Items per Patient_202512,% Items Change,Spend per Item_202412,Spend per Item_202512,% Spend per Item Change
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Trifluoperazine (0402010X0),0.003781,0.004257,12.6,4.3e-05,4.5e-05,5.2,88.960722,95.188721,7.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Trihexyphenidyl hydrochloride (0409020C0),0.003733,0.01604,329.7,9.7e-05,0.000123,26.9,38.503835,130.415248,238.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Trimethoprim (0501080W0),0.00357,0.0153,328.6,0.002226,0.002281,2.5,1.603709,6.707616,318.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Trimipramine maleate (0403010Y0),0.001303,0.00072,-44.8,6e-06,7e-06,12.5,218.3824,107.265733,-50.9
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Triptorelin (0803042W0),0.007989,0.009491,18.8,3.9e-05,4.6e-05,19.2,206.023116,205.362709,-0.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Triptorelin acetate (0803042P0),0.000309,0.00072,133.2,4e-06,1e-05,133.2,69.0248,69.0248,0.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Triptorelin embonate (0803042S0),0.001853,0.006147,231.8,4e-06,1.5e-05,233.2,414.0248,412.308546,-0.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tropicamide (1105000S0),3.8e-05,3.7e-05,-2.3,4e-06,3e-06,-33.4,8.416641,12.336014,46.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Trospium chloride (0704020Z0),0.007902,0.011078,40.2,0.000437,0.00047,7.6,18.081958,23.551683,30.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tryptophan (0403040S0),0.00013,0.000162,25.0,1e-06,2e-06,49.9,87.069441,72.573182,-16.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 0.6 kcal/ml peptide based (0914041) (0914041A0),0.000412,0.0,-100.0,1e-06,0.0,-100.0,552.6124,0.0,-100.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 0.75 kcal/ml with fibre (0914021) (0914021A0),0.004632,0.004838,4.5,1.2e-05,1.2e-05,-0.0,388.206775,405.66365,4.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 0.8 kcal/ml with fibre, higher protein (0914011) (0914011A0)",0.007982,0.007525,-5.7,1.9e-05,1.7e-05,-11.6,411.680477,438.888922,6.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml (0914011)  (0914011B0),0.005081,0.007737,52.3,1.1e-05,1.7e-05,53.3,454.191067,451.281096,-0.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml (0914021) (0914021B0),0.006708,0.004426,-34.0,1.5e-05,9e-06,-40.0,449.7919,494.815733,10.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml peptide based (0914032) (0914032A0),0.005418,0.007414,36.8,1e-05,1.3e-05,38.4,558.838554,552.535733,-1.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml peptide based (0914041) (0914041B0),0.006649,0.0077,15.8,1.2e-05,1.3e-05,12.5,557.2849,573.863511,3.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml soya based (0914033) (0914033A0),0.002732,0.004061,48.6,6e-06,8e-06,37.4,458.0074,495.236036,8.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml with fibre (0914011) (0914011C0),0.00686,0.006251,-8.9,1.6e-05,1.5e-05,-4.8,438.073352,419.303095,-4.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1 kcal/ml with fibre (0914021) (0914021C0),0.020587,0.021077,2.4,4.3e-05,3.9e-05,-8.8,484.314856,543.753554,12.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 1 kcal/ml with fibre, higher protein (0914011) (0914011D0)",0.008397,0.009457,12.6,2.2e-05,2.2e-05,-0.0,388.266883,437.465848,12.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.2 kcal/ml with fibre (0914021) (0914021D0),0.025071,0.032689,30.4,6.3e-05,6.5e-05,3.5,400.23371,504.057228,25.9
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 1.2 kcal/ml with fibre, higher protein (0914011) (0914011F0)",0.017844,0.01469,-17.7,3.1e-05,2.7e-05,-14.3,569.72859,547.410456,-3.9
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.3 kcal/ml peptide based (0914032) (0914032B0),0.001831,0.006721,267.1,5e-06,1.4e-05,171.3,350.678114,474.550295,35.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.3kcal/ml higher protein (0914011) (0914011Q0),0.003239,0.005279,63.0,8e-06,1.3e-05,63.6,394.8124,393.409067,-0.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 1.3kcal/ml with fibre, higher protein (0914011) (0914011G0)",0.002919,0.005871,101.1,7e-06,1e-05,29.9,391.4524,605.833938,54.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml (0914011) (0914011H0),0.035211,0.03141,-10.8,8.4e-05,7.6e-05,-9.0,421.577757,413.120047,-2.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml (0914021) (0914021E0),0.008228,0.009564,16.2,1.6e-05,2.2e-05,38.0,525.4324,442.443434,-15.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml higher protein (0914011) (0914011I0),0.002526,0.004588,81.7,6e-06,1.1e-05,87.4,423.3724,410.357067,-3.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml peptide based (0914032) (0914032C0),0.025538,0.026929,5.4,4.8e-05,4.1e-05,-14.1,535.094987,656.844764,22.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml peptide based (0914041) (0914041C0),0.01163,0.011842,1.8,1.7e-05,1.9e-05,8.6,678.053704,635.4612,-6.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml with fibre (0914011) (0914011J0),0.048141,0.045555,-5.4,0.000112,9.9e-05,-11.4,430.365467,459.502024,6.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.5 kcal/ml with fibre (0914021) (0914021F0),0.032612,0.034191,4.8,5.7e-05,5.3e-05,-7.8,567.947855,646.037048,13.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 1.5 kcal/ml with fibre, higher protein (0914011) (0914011K0)",0.0,0.008553,999999.0,0.0,1.6e-05,999999.0,0.0,521.531826,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),"Tube feed 1.5kcal/ml peptide  based, higher protein(0914034) (0914034A0)",0.001725,0.001827,5.9,4e-06,4e-06,-16.7,385.505733,490.0724,27.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 1.8 kcal/ml (0914035) (0914035A0),0.000571,0.000345,-39.5,1e-06,1e-06,-0.0,382.5124,231.6124,-39.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 2 kcal/ml higher protein (0914011) (0914011M0),0.0,0.000844,999999.0,0.0,1e-06,999999.0,0.0,566.1724,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 2 kcal/ml with fibre (0914011) (0914011N0),0.0,0.001037,999999.0,0.0,1e-06,999999.0,0.0,695.2524,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed 2kcal/ml w fibre higher prot plant based (0914011) (0914011R0),0.0,0.007773,999999.0,0.0,1.6e-05,999999.0,0.0,496.544061,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed additive 0.5 kcal/ml high fibre liquid (0914052) (0914052A0),0.005106,0.00607,18.9,8.7e-05,0.000127,45.2,58.516607,47.899855,-18.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed additive 1 kcal/ml higher protein liquid (0914051) (0914051A0),0.007103,0.00397,-44.1,5.1e-05,5.4e-05,5.8,138.050975,72.958998,-47.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed additive 2kcal/ml h/prot plant based liq (0914051) (0914051B0),0.00081,0.000675,-16.6,1e-05,1e-05,-0.0,83.519289,69.680862,-16.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed non ACBS 1.3kcal/ml h/prot for use in IC (0914071) (0914071A0),0.000921,0.001012,9.8,1e-06,2e-06,49.9,617.6924,452.324933,-26.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed non ACBS 1.5kcal/ml for use in diabetes (0914071) (0914071C0),0.002495,0.001596,-36.0,4e-06,3e-06,-20.0,669.128033,535.296233,-20.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tube feed non ACBS 1kcal/ml higher protein (0914061) (0914061A0),0.015169,0.010658,-29.7,2.6e-05,1.7e-05,-34.3,581.1644,621.643704,7.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tubing & Accessories (2392),7.4e-05,3.9e-05,-46.7,1e-06,1e-06,99.9,99.04,26.41,-73.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Tubing And Accessories (2280),0.009551,0.012358,29.4,0.000673,0.000868,29.1,14.199151,14.23038,0.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Two Piece Ostomy Systems (2394),0.027237,0.021801,-20.0,0.000241,0.000215,-10.9,113.075444,101.551256,-10.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Typhoid (1404000S0),0.007202,0.006398,-11.2,0.000698,0.000621,-11.0,10.317454,10.303455,-0.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Ulipristal acetate (Emergency Contraceptive) (0703050B0),0.000239,0.00011,-54.2,1.6e-05,8e-06,-50.0,14.573149,13.36219,-8.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Umeclidinium bromide (0301020T0),0.012688,0.011847,-6.6,0.000424,0.000394,-7.1,29.954632,30.100895,0.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Umeclidinium bromide/vilanterol (0301040W0),0.048387,0.056045,15.8,0.001318,0.001535,16.5,36.720753,36.515866,-0.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Undecenoates (1310020Z0),3e-06,2e-06,-16.3,1e-06,1e-06,-0.0,3.498862,2.9294,-16.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Urea (1302010U0),0.014916,0.019009,27.4,0.001018,0.001188,16.7,14.653222,15.997978,9.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Urea hydrogen peroxide (1201030N0),0.000121,8.2e-05,-32.6,3.1e-05,2.3e-05,-26.2,3.868905,3.53352,-8.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Urinal Systems (2290),0.000915,0.000753,-17.7,1.9e-05,2e-05,8.0,49.069144,37.416776,-23.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Urine testing reagents (0601060U0),0.000104,0.000119,14.4,3.4e-05,3.7e-05,8.8,3.10033,3.258334,5.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Urostomy Bags (2396),0.026161,0.028112,7.5,0.000127,0.000138,8.8,206.355749,203.856023,-1.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Ursodeoxycholic acid (0109010U0),0.01297,0.019023,46.7,0.000363,0.000417,14.9,35.714343,45.571521,27.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vaginal Dilators (2125),0.000284,0.000128,-55.0,1.3e-05,7e-06,-41.2,22.395233,17.150999,-23.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vaginal Moisturisers (2123),0.004166,0.004731,13.6,0.000465,0.000522,12.1,8.952392,9.067249,1.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vaginal PH Correction Products (2134),0.000117,9.8e-05,-15.7,1.1e-05,1e-05,-6.7,10.444698,9.433996,-9.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valaciclovir (0503021A0),0.002456,0.002435,-0.9,3.4e-05,3.4e-05,-0.0,73.182596,72.579228,-0.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valganciclovir hydrochloride (0503022B0),0.001839,0.003932,113.8,2e-06,3e-06,33.3,822.011684,1318.817511,60.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valproic acid (0402030Q0),0.019281,0.019773,2.6,0.001192,0.00123,3.2,16.179433,16.076887,-0.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valproic acid (040801020),0.000251,0.000186,-26.1,2.2e-05,1.9e-05,-13.8,11.608824,9.955666,-14.2
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valsartan (0205052V0),0.005497,0.005439,-1.0,0.000432,0.000508,17.6,12.730785,10.715493,-15.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valsartan with diuretic (0205052X0),0.001189,0.000949,-20.2,4.9e-05,6.2e-05,25.7,24.157662,15.333211,-36.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Valsartan/amlodipine (0206020Z0),0.001853,0.001605,-13.4,6.3e-05,5.3e-05,-16.5,29.225955,30.330592,3.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vancomycin hydrochloride (0501070U0),0.003318,0.002117,-36.2,1.1e-05,7e-06,-33.4,296.6164,284.0004,-4.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vardenafil (0704050AA),0.000748,0.002851,281.1,8.7e-05,7.8e-05,-11.1,8.572983,36.774378,329.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Varenicline tartrate (0410020C0),0.001872,0.000577,-69.2,4.2e-05,1.5e-05,-64.3,44.820107,38.691619,-13.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Varicella vaccine live (140400050),8.8e-05,1.9e-05,-78.8,2e-06,1e-06,-66.7,39.408133,25.047342,-36.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vedolizumab (0105030A0),0.001529,0.0,-100.0,1e-06,0.0,-100.0,2050.0124,0.0,-100.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Venlafaxine (0403040W0),0.064537,0.082637,28.0,0.007857,0.008247,5.0,8.213886,10.020873,22.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Venous Ulcer Compression System (2120),0.006501,0.004372,-32.8,9.9e-05,8.6e-05,-12.8,65.548402,50.559007,-22.9
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Verapamil hydrochloride (0206020T0),0.006047,0.005913,-2.2,0.000777,0.000824,6.1,7.781363,7.17262,-7.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vibegron (0704020AF),1.9e-05,0.003713,19533.4,1e-06,0.000131,17492.4,25.358121,28.299939,11.6
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vigabatrin (0408010X0),0.000474,0.000528,11.4,2e-05,1.2e-05,-40.8,23.547869,44.293679,88.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vildagliptin (0601023AA),0.00063,0.000258,-59.0,5.2e-05,4.7e-05,-10.0,12.064718,5.499892,-54.4
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vitamin A (0906011D0),0.000221,0.000156,-29.4,3.8e-05,3.1e-05,-19.6,5.806445,5.101318,-12.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vitamin B compound (0906027G0),0.004901,0.005517,12.5,0.001536,0.001571,2.3,3.190605,3.510747,10.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vitamin E (0906050P0),0.000415,0.000368,-11.4,2.8e-05,2.9e-05,5.4,15.039801,12.651675,-15.9
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vitamins caps (0906070T0),0.000149,0.00013,-12.4,0.000232,0.000197,-15.1,0.64046,0.661542,3.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Voriconazole (0502010D0),2.9e-05,0.0,-100.0,1e-06,0.0,-100.0,39.4924,0.0,-100.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Vortioxetine (0403040AB),0.00963,0.011819,22.7,0.000401,0.000479,19.5,24.003869,24.658944,2.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Warfarin sodium (0208020V0),0.010544,0.011246,6.7,0.004283,0.004358,1.7,2.461497,2.580383,4.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Water for injection (0902021X0),0.002007,0.001016,-49.4,0.000177,0.000165,-7.2,11.305422,6.165085,-45.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Wool alcohols (1302010Y0),5.8e-05,2.5e-05,-57.3,7e-06,3e-06,-60.0,7.791864,8.316825,6.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Wound Management & Other Dressings (2003),0.289777,0.303171,4.6,0.00749,0.007253,-3.2,38.687749,41.800176,8.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Xipamide (0202010Y0),0.0,6e-06,999999.0,0.0,1e-06,999999.0,0.0,7.504668,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Xylometazoline hydrochloride (1202020P0),0.000118,0.000159,34.4,4.5e-05,4.8e-05,8.3,2.645296,3.28213,24.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zanamivir (0503040A0),1.2e-05,0.0,-100.0,1e-06,0.0,-100.0,15.554229,0.0,-100.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zinc acetate (0908010AJ),0.0,0.000361,999999.0,0.0,1e-06,999999.0,0.0,242.0124,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zinc oxide (0107010Z0),0.00091,0.000924,1.6,0.000259,0.000265,2.3,3.51484,3.490712,-0.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zinc oxide (1302020E0),0.001745,0.001625,-6.9,0.000225,0.000209,-7.0,7.748524,7.758975,0.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zinc sulfate (0905041Q0),0.000141,0.000114,-19.1,1.3e-05,1.4e-05,5.5,10.523289,8.06816,-23.3
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zinc sulfate monohydrate (0905041R0),0.000506,0.000607,20.1,4.5e-05,5.8e-05,27.8,11.117475,10.444255,-6.1
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zoledronic acid (0606020V0),0.0,0.000157,999999.0,0.0,1e-06,999999.0,0.0,211.224135,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zolmitriptan (0407041Z0),0.021731,0.021583,-0.7,0.00046,0.000529,15.0,47.229321,40.781752,-13.7
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zolpidem tartrate (0401010Y0),0.000868,0.000604,-30.4,0.000999,0.000953,-4.7,0.868542,0.633702,-27.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zonisamide (0408010AD),0.010569,0.006669,-36.9,0.000242,0.00024,-0.7,43.74216,27.785812,-36.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zopiclone (0401010Z0),0.005151,0.003608,-30.0,0.006962,0.006722,-3.4,0.7398,0.536681,-27.5
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zuclopenthixol acetate (040201010),0.0,3.4e-05,999999.0,0.0,1e-06,999999.0,0.0,46.019293,999999.0
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zuclopenthixol decanoate (0402020Z0),0.000563,0.000469,-16.8,2.4e-05,2.1e-05,-12.5,23.589126,22.451055,-4.8
NHS BLACK COUNTRY INTEGRATED CARE BOARD (QUA),Zuclopenthixol hydrochloride (0402010T0),0.001392,0.001708,22.7,0.000167,0.000187,12.0,8.330746,9.129612,9.6
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acamprosate calcium (0410010A0),0.00341,0.00276,-19.1,0.000284,0.000242,-14.8,12.023098,11.416899,-5.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acarbose (0601023A0),0.000134,0.000131,-1.9,4e-06,4e-06,-0.3,36.6938,36.114794,-1.6
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acebutolol hydrochloride (0204000C0),0.0,6.4e-05,999999.0,0.0,2e-06,999999.0,0.0,35.39647,999999.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aceclofenac (100101080),8e-06,8e-06,10.7,1e-06,1e-06,-0.3,8.248809,9.16247,11.1
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acetazolamide (1106000B0),0.000255,0.001547,507.0,6.4e-05,4.5e-05,-30.2,3.991219,34.729275,770.1
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acetic acid (1201010B0),0.000294,0.000421,42.8,4.9e-05,8.6e-05,75.3,5.978866,4.87079,-18.5
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acetylcysteine (0307000C0),0.002196,0.007268,231.0,0.000109,0.000425,288.7,20.061029,17.086447,-14.8
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acetylcysteine (1108010C0),0.001613,0.002237,38.7,1.7e-05,2.2e-05,25.9,93.103875,102.566661,10.2
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aciclovir (0503021C0),0.003837,0.003884,1.2,0.001549,0.001766,14.0,2.477846,2.19942,-11.2
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aciclovir (1103030C0),0.000117,7.8e-05,-33.5,3e-06,2e-06,-33.6,42.761929,42.769735,0.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aciclovir (1310030C0),0.000762,0.000782,2.7,0.0001,9.3e-05,-7.6,7.592463,8.437217,11.1
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acipimox (0212000A0),4e-05,4e-05,-0.3,1e-06,1e-06,-0.3,44.025415,44.033452,0.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acitretin (1305020A0),0.000652,0.000578,-11.4,1.5e-05,1.4e-05,-6.6,44.705278,42.383151,-5.2
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aclidinium bromide (0301020R0),0.002501,0.001954,-21.9,5.3e-05,4.2e-05,-21.0,47.285793,46.742712,-1.1
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Aclidinium bromide/formoterol (0301040V0),0.011911,0.009233,-22.5,0.000271,0.00021,-22.5,43.971932,43.97604,0.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Acrivastine (0304010A0),0.001474,0.00145,-1.6,4.9e-05,5.3e-05,7.0,29.921231,27.514072,-8.0
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adapalene (1306010H0),0.003617,0.003488,-3.6,0.000207,0.000202,-2.5,17.472744,17.288266,-1.1
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adapalene and benzoyl peroxide (1306010Z0),0.010097,0.011447,13.4,0.000441,0.000448,1.7,22.920386,25.545126,11.5
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adhesive (Pastes/Sprays/Solutions) (2310),9e-06,9e-06,0.3,1e-06,1e-06,-0.3,10.0,10.06,0.6
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adhesive Discs/Rings/Pads/Plasters (2305),0.016569,0.016386,-1.1,0.000395,0.000393,-0.6,41.954756,41.731321,-0.5
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adhesive Dressing Remover Ster Silicone (2136),3.8e-05,5.2e-05,35.0,3e-06,3e-06,-0.3,14.018669,18.996027,35.5
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adhesive Removers (Sprays/Liquids/Wipes) (2315),0.01896,0.020241,6.8,0.001391,0.001522,9.4,13.632016,13.303027,-2.4
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Adrenaline (0304030C0),0.046803,0.04299,-8.1,0.000389,0.000352,-9.7,120.178413,122.214092,1.7
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Agomelatine (0403040Z0),0.000598,0.000936,56.5,3.1e-05,2.5e-05,-17.9,19.278203,36.772384,90.7
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Albendazole (0505030A0),3.2e-05,4e-06,-87.5,1e-06,1e-06,-0.3,34.744018,4.354645,-87.5
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Alcohol (1311010A0),3e-06,1e-06,-67.6,2e-06,1e-06,-50.2,1.6324,1.0624,-34.9
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Alendronic acid (0606020A0),0.006636,0.009805,47.8,0.005397,0.005393,-0.1,1.229662,1.818241,47.9
"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD (QUY)",Alfacalcidol (0906040B0),0.005784,0.005125,-11.4,0.000732,0.000787,7.5,7.897247,6.511377,-17.5
